created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-12-03 19:00:00 UTC,6.88,10.64,11.96,8001,-87.47,49.73,37.3,10.64
2020-12-03 20:00:00 UTC,2.37,3.94,4.4,8061,-88.1,56.53,30.63,3.94
2020-12-03 21:00:00 UTC,2.05,3.46,4.05,8121,-88.43,59.43,28.33,3.46
2020-12-03 22:00:00 UTC,2.03,3.55,4.13,8181,-89.17,66.23,19.3,3.55
2020-12-03 23:00:00 UTC,4.46,7.35,8.43,8241,-87,63.43,19.6,7.13
2020-12-04 00:00:00 UTC,41.36,63.47,71.04,8301,-87.2,49.83,36.3,46.89
2020-12-04 01:00:00 UTC,55.7,84.51,94.22,8361,-87.43,43.87,46.27,58.06
2020-12-04 02:00:00 UTC,48.9,74.71,82.88,8421,-88.43,41.7,49.03,52.08
2020-12-04 03:00:00 UTC,51.58,76.92,84.89,8481,-86.97,41.47,47.77,53.51
2020-12-04 04:00:00 UTC,25.59,37.88,41.5,8541,-86.07,39.43,49.67,32.25
2020-12-04 05:00:00 UTC,28.42,41.78,45.93,8601,-87.47,38.17,51.43,37.2
2020-12-04 06:00:00 UTC,33.51,50.37,55.78,8661,-88,37,53.37,40.9
2020-12-04 07:00:00 UTC,50.8,75.21,82.55,8721,-88.53,36.03,55.07,52.56
2020-12-04 08:00:00 UTC,47.81,73.09,81.33,8781,-87.37,34.83,56.27,52.44
2020-12-04 09:00:00 UTC,57.86,90.07,101.48,8841,-85.67,35.2,57,60.7
2020-12-04 10:00:00 UTC,28.03,43.06,48.13,8901,-86.77,34.93,57.8,37.4
2020-12-04 11:00:00 UTC,26.05,40.78,45.71,8961,-87.13,34.27,58.33,36.67
2020-12-04 12:00:00 UTC,21.69,33.5,37.23,9021,-85.8,33.4,58.97,31.88
2020-12-04 13:00:00 UTC,16.34,25.22,28.24,9081,-85.87,33.17,59.5,25.21
2020-12-04 14:00:00 UTC,23.02,37.32,42.5,9142,-87.48,33.72,59.66,34.43
2020-12-04 15:00:00 UTC,17.72,26.75,29.83,9201,-86.2,36.5,54.9,26.45
2020-12-04 16:00:00 UTC,11.15,17.22,18.99,9261,-87.6,38.5,53.37,16.83
2020-12-04 17:00:00 UTC,5.5,8.56,9.72,9321,-87.3,46.27,42.27,8.56
2020-12-04 18:00:00 UTC,2.88,4.55,5.13,9381,-87.5,50.73,34.93,4.55
2020-12-04 19:00:00 UTC,1.94,3.43,3.94,9441,-88.57,50.83,34.33,3.43
2020-12-04 20:00:00 UTC,0.96,1.9,2.41,9501,-89.73,56.97,30.9,1.9
2020-12-04 21:00:00 UTC,0.79,1.71,2.1,9561,-89.47,60,26.13,1.71
2020-12-04 22:00:00 UTC,0.92,1.97,2.48,9621,-88.33,65.77,22.6,1.97
2020-12-04 23:00:00 UTC,1.21,2.26,2.63,9681,-88.5,59.13,27.67,2.26
2020-12-04 00:00:00 UTC,41.36,63.47,71.04,8301,-87.2,49.83,36.3,46.89
2020-12-04 01:00:00 UTC,55.7,84.51,94.22,8361,-87.43,43.87,46.27,58.06
2020-12-04 02:00:00 UTC,48.9,74.71,82.88,8421,-88.43,41.7,49.03,52.08
2020-12-04 03:00:00 UTC,51.58,76.92,84.89,8481,-86.97,41.47,47.77,53.51
2020-12-04 04:00:00 UTC,25.59,37.88,41.5,8541,-86.07,39.43,49.67,32.25
2020-12-04 05:00:00 UTC,28.42,41.78,45.93,8601,-87.47,38.17,51.43,37.2
2020-12-04 06:00:00 UTC,33.51,50.37,55.78,8661,-88,37,53.37,40.9
2020-12-04 07:00:00 UTC,50.8,75.21,82.55,8721,-88.53,36.03,55.07,52.56
2020-12-04 08:00:00 UTC,47.81,73.09,81.33,8781,-87.37,34.83,56.27,52.44
2020-12-04 09:00:00 UTC,57.86,90.07,101.48,8841,-85.67,35.2,57,60.7
2020-12-04 10:00:00 UTC,28.03,43.06,48.13,8901,-86.77,34.93,57.8,37.4
2020-12-04 11:00:00 UTC,26.05,40.78,45.71,8961,-87.13,34.27,58.33,36.67
2020-12-04 12:00:00 UTC,21.69,33.5,37.23,9021,-85.8,33.4,58.97,31.88
2020-12-04 13:00:00 UTC,16.34,25.22,28.24,9081,-85.87,33.17,59.5,25.21
2020-12-04 14:00:00 UTC,23.02,37.32,42.5,9142,-87.48,33.72,59.66,34.43
2020-12-04 15:00:00 UTC,17.72,26.75,29.83,9201,-86.2,36.5,54.9,26.45
2020-12-04 16:00:00 UTC,11.15,17.22,18.99,9261,-87.6,38.5,53.37,16.83
2020-12-04 17:00:00 UTC,5.5,8.56,9.72,9321,-87.3,46.27,42.27,8.56
2020-12-04 18:00:00 UTC,2.88,4.55,5.13,9381,-87.5,50.73,34.93,4.55
2020-12-04 19:00:00 UTC,1.94,3.43,3.94,9441,-88.57,50.83,34.33,3.43
2020-12-04 20:00:00 UTC,0.96,1.9,2.41,9501,-89.73,56.97,30.9,1.9
2020-12-04 21:00:00 UTC,0.79,1.71,2.1,9561,-89.47,60,26.13,1.71
2020-12-04 22:00:00 UTC,0.92,1.97,2.48,9621,-88.33,65.77,22.6,1.97
2020-12-04 23:00:00 UTC,1.21,2.26,2.63,9681,-88.5,59.13,27.67,2.26
2020-12-05 00:00:00 UTC,3.68,6.23,7.25,9741,-89.53,48.57,41.13,6.23
2020-12-05 01:00:00 UTC,10.3,17.98,20.86,9801,-88.87,43.83,49.3,17.82
2020-12-05 02:00:00 UTC,21.31,33.67,38.13,9855.61,-89.87,41.61,52.87,31.4
2020-12-05 03:00:00 UTC,30.43,46.45,51.09,9922.29,-90.41,39.41,55.18,39.25
2020-12-05 04:00:00 UTC,41.17,61.24,67.68,9977.07,-89.43,38.5,56.71,46.62
2020-12-05 05:00:00 UTC,47.74,70.85,77.96,10043.12,-88.96,37.17,57.92,50.7
2020-12-05 06:00:00 UTC,52.87,80.71,89.31,10101,-89.1,36.37,58.83,55.46
2020-12-05 07:00:00 UTC,44.39,64.98,70.88,10161,-88,35.5,60.4,48.62
2020-12-05 08:00:00 UTC,31.08,44.63,48.29,10221,-87.83,34.57,61.17,38.89
2020-12-05 09:00:00 UTC,29.62,45.87,51.02,10281,-88.07,34.07,61.13,39.01
2020-12-05 10:00:00 UTC,18.67,27.85,30.8,10341,-88.2,33.97,61.7,27.82
2020-12-05 11:00:00 UTC,13.22,19.56,21.75,10401,-87.8,33.33,61.8,19.56
2020-12-05 12:00:00 UTC,7.34,11.36,12.7,10461,-88.4,33.87,61.13,11.36
2020-12-05 13:00:00 UTC,4.99,7.78,8.78,10521,-87.63,33.63,61.13,7.78
2020-12-05 14:00:00 UTC,8.27,12.83,14.4,10581,-87.03,33,61.6,12.7
2020-12-05 15:00:00 UTC,4.25,6.51,7.35,10641,-88.03,32.97,62,6.51
2020-12-05 16:00:00 UTC,4.23,6.43,7.2,10701.1,-88.83,35.1,59.28,6.43
2020-12-05 17:00:00 UTC,4.58,6.78,7.47,10761,-87.5,44.87,43.97,6.78
2020-12-05 18:00:00 UTC,4.59,6.71,7.36,10822,-88.41,48.34,36.93,6.71
2020-12-05 19:00:00 UTC,2.21,3.65,4.12,10880,-88.17,48.93,36.52,3.65
2020-12-05 20:00:00 UTC,1.18,2.23,2.69,10942.17,-89.48,56.34,30.55,2.23
2020-12-05 21:00:00 UTC,0.87,1.72,2.05,11002,-90.2,59.43,25.73,1.72
2020-12-05 22:00:00 UTC,0.9,1.87,2.25,11062,-90.07,66.4,18.33,1.87
2020-12-05 23:00:00 UTC,1.64,2.85,3.21,11122,-90.37,62.9,20.17,2.85
2020-12-05 00:00:00 UTC,3.68,6.23,7.25,9741,-89.53,48.57,41.13,6.23
2020-12-05 01:00:00 UTC,10.3,17.98,20.86,9801,-88.87,43.83,49.3,17.82
2020-12-05 02:00:00 UTC,21.31,33.67,38.13,9855.61,-89.87,41.61,52.87,31.4
2020-12-05 03:00:00 UTC,30.43,46.45,51.09,9922.29,-90.41,39.41,55.18,39.25
2020-12-05 04:00:00 UTC,41.17,61.24,67.68,9977.07,-89.43,38.5,56.71,46.62
2020-12-05 05:00:00 UTC,47.74,70.85,77.96,10043.12,-88.96,37.17,57.92,50.7
2020-12-05 06:00:00 UTC,52.87,80.71,89.31,10101,-89.1,36.37,58.83,55.46
2020-12-05 07:00:00 UTC,44.39,64.98,70.88,10161,-88,35.5,60.4,48.62
2020-12-05 08:00:00 UTC,31.08,44.63,48.29,10221,-87.83,34.57,61.17,38.89
2020-12-05 09:00:00 UTC,29.62,45.87,51.02,10281,-88.07,34.07,61.13,39.01
2020-12-05 10:00:00 UTC,18.67,27.85,30.8,10341,-88.2,33.97,61.7,27.82
2020-12-05 11:00:00 UTC,13.22,19.56,21.75,10401,-87.8,33.33,61.8,19.56
2020-12-05 12:00:00 UTC,7.34,11.36,12.7,10461,-88.4,33.87,61.13,11.36
2020-12-05 13:00:00 UTC,4.99,7.78,8.78,10521,-87.63,33.63,61.13,7.78
2020-12-05 14:00:00 UTC,8.27,12.83,14.4,10581,-87.03,33,61.6,12.7
2020-12-05 15:00:00 UTC,4.25,6.51,7.35,10641,-88.03,32.97,62,6.51
2020-12-05 16:00:00 UTC,4.23,6.43,7.2,10701.1,-88.83,35.1,59.28,6.43
2020-12-05 17:00:00 UTC,4.58,6.78,7.47,10761,-87.5,44.87,43.97,6.78
2020-12-05 18:00:00 UTC,4.59,6.71,7.36,10822,-88.41,48.34,36.93,6.71
2020-12-05 19:00:00 UTC,2.21,3.65,4.12,10880,-88.17,48.93,36.52,3.65
2020-12-05 20:00:00 UTC,1.18,2.23,2.69,10942.17,-89.48,56.34,30.55,2.23
2020-12-05 21:00:00 UTC,0.87,1.72,2.05,11002,-90.2,59.43,25.73,1.72
2020-12-05 22:00:00 UTC,0.9,1.87,2.25,11062,-90.07,66.4,18.33,1.87
2020-12-05 23:00:00 UTC,1.64,2.85,3.21,11122,-90.37,62.9,20.17,2.85
2020-12-06 00:00:00 UTC,10.58,15.97,17.6,11182,-89.2,51.87,33.27,15.9
2020-12-06 01:00:00 UTC,11.87,17.57,19.48,11239.15,-90.3,48.74,36.85,16.96
2020-12-06 02:00:00 UTC,7.26,11.3,12.6,11302.38,-90.97,51.83,30.07,11.26
2020-12-06 03:00:00 UTC,20.88,31.42,35.02,11360.88,-90.27,48,36.77,28.01
2020-12-06 04:00:00 UTC,36.79,56.62,63.2,11421,-90.93,44.53,41,43.27
2020-12-06 05:00:00 UTC,13.39,20.85,23.53,11478.32,-91.52,46.56,34.68,19.54
2020-12-06 06:00:00 UTC,5.4,8.43,9.57,11539.56,-90.31,46.38,31.31,8.43
2020-12-06 07:00:00 UTC,2.68,4.36,4.98,11604.22,-91.67,45.59,29.56,4.36
2020-12-06 08:00:00 UTC,2.8,4.86,5.66,11662,-90.87,43.6,30.87,4.86
2020-12-06 09:00:00 UTC,3.68,6.34,7.34,11722,-91.07,43.63,30.37,6.24
2020-12-06 10:00:00 UTC,3.2,5.2,5.81,11782,-90.57,40.87,41.07,5.2
2020-12-06 11:00:00 UTC,2.37,3.94,4.5,11842.29,-91.46,37.71,45.46,3.94
2020-12-06 12:00:00 UTC,2.09,3.53,4.08,11902,-90.53,35.57,49.47,3.53
2020-12-06 13:00:00 UTC,2.02,3.38,3.89,11962.86,-90.52,34.76,51.07,3.38
2020-12-06 14:00:00 UTC,2.9,4.82,5.48,12021.44,-89.89,34,50.52,4.82
2020-12-06 15:00:00 UTC,3.11,5.06,5.66,12082,-91.03,34,50.63,5.06
2020-12-06 16:00:00 UTC,4.17,6.72,7.6,12142,-89.23,36.1,50.3,6.72
2020-12-06 17:00:00 UTC,2.25,3.47,3.87,12202,-90.2,43.6,42.3,3.47
2020-12-06 18:00:00 UTC,3.2,5,5.48,12262,-89.97,48.7,35.47,5
2020-12-06 19:00:00 UTC,1.49,2.55,2.85,12321,-90.28,51.97,30.66,2.55
2020-12-06 20:00:00 UTC,0.81,1.72,2.14,12382,-90.2,58.17,27.8,1.72
2020-12-06 21:00:00 UTC,0.54,1.21,1.44,12442,-89.9,59.23,26.1,1.21
2020-12-06 22:00:00 UTC,0.47,1.16,1.47,12502,-89.53,64.13,23.23,1.16
2020-12-06 23:00:00 UTC,8.04,12.11,13.38,12558.86,-89.36,58.27,26.41,10.23
2020-12-06 00:00:00 UTC,10.58,15.97,17.6,11182,-89.2,51.87,33.27,15.9
2020-12-06 01:00:00 UTC,11.87,17.57,19.48,11239.15,-90.3,48.74,36.85,16.96
2020-12-06 02:00:00 UTC,7.26,11.3,12.6,11302.38,-90.97,51.83,30.07,11.26
2020-12-06 03:00:00 UTC,20.88,31.42,35.02,11360.88,-90.27,48,36.77,28.01
2020-12-06 04:00:00 UTC,36.79,56.62,63.2,11421,-90.93,44.53,41,43.27
2020-12-06 05:00:00 UTC,13.39,20.85,23.53,11478.32,-91.52,46.56,34.68,19.54
2020-12-06 06:00:00 UTC,5.4,8.43,9.57,11539.56,-90.31,46.38,31.31,8.43
2020-12-06 07:00:00 UTC,2.68,4.36,4.98,11604.22,-91.67,45.59,29.56,4.36
2020-12-06 08:00:00 UTC,2.8,4.86,5.66,11662,-90.87,43.6,30.87,4.86
2020-12-06 09:00:00 UTC,3.68,6.34,7.34,11722,-91.07,43.63,30.37,6.24
2020-12-06 10:00:00 UTC,3.2,5.2,5.81,11782,-90.57,40.87,41.07,5.2
2020-12-06 11:00:00 UTC,2.37,3.94,4.5,11842.29,-91.46,37.71,45.46,3.94
2020-12-06 12:00:00 UTC,2.09,3.53,4.08,11902,-90.53,35.57,49.47,3.53
2020-12-06 13:00:00 UTC,2.02,3.38,3.89,11962.86,-90.52,34.76,51.07,3.38
2020-12-06 14:00:00 UTC,2.9,4.82,5.48,12021.44,-89.89,34,50.52,4.82
2020-12-06 15:00:00 UTC,3.11,5.06,5.66,12082,-91.03,34,50.63,5.06
2020-12-06 16:00:00 UTC,4.17,6.72,7.6,12142,-89.23,36.1,50.3,6.72
2020-12-06 17:00:00 UTC,2.25,3.47,3.87,12202,-90.2,43.6,42.3,3.47
2020-12-06 18:00:00 UTC,3.2,5,5.48,12262,-89.97,48.7,35.47,5
2020-12-06 19:00:00 UTC,1.49,2.55,2.85,12321,-90.28,51.97,30.66,2.55
2020-12-06 20:00:00 UTC,0.81,1.72,2.14,12382,-90.2,58.17,27.8,1.72
2020-12-06 21:00:00 UTC,0.54,1.21,1.44,12442,-89.9,59.23,26.1,1.21
2020-12-06 22:00:00 UTC,0.47,1.16,1.47,12502,-89.53,64.13,23.23,1.16
2020-12-06 23:00:00 UTC,8.04,12.11,13.38,12558.86,-89.36,58.27,26.41,10.23
2020-12-07 00:00:00 UTC,8.33,12.3,13.65,12625.23,-91.04,46.69,39.27,12.3
2020-12-07 01:00:00 UTC,8.28,13.6,15.48,12682,-89.83,46.13,37.47,13.52
2020-12-07 02:00:00 UTC,26.54,37.38,40.59,12739.74,-90.44,42.56,41.67,31.64
2020-12-07 03:00:00 UTC,48.88,69.32,75.13,12796.36,-90.45,39.18,47.18,50.16
2020-12-07 04:00:00 UTC,26.45,38,41.84,12863.64,-92,38.36,48.14,33.48
2020-12-07 05:00:00 UTC,20.58,31.21,34.79,12927.18,-90.88,38.24,47.29,29.86
2020-12-07 06:00:00 UTC,18,28.09,31.23,12981,-90.6,39.17,44.77,24.97
2020-12-07 07:00:00 UTC,5.51,8.86,29.34,13041,-89.4,43.9,36.33,9.24
2020-12-07 08:00:00 UTC,0.87,1.69,1.99,13101,-89.77,49.33,28.23,1.69
2020-12-07 09:00:00 UTC,0.53,1.18,1.49,13161,-89.63,52.1,22.77,1.18
2020-12-07 10:00:00 UTC,0.37,0.97,1.23,13221,-89.37,52.07,22.3,0.97
2020-12-07 11:00:00 UTC,0.24,0.83,1.08,13281,-88.87,52.03,20.8,0.83
2020-12-07 12:00:00 UTC,0.93,2,2.49,13341,-88.67,51.6,20.47,2
2020-12-07 13:00:00 UTC,1.7,3.76,4.58,13401,-89.93,47.5,25.37,3.76
2020-12-07 14:00:00 UTC,2.26,3.69,4.28,13461,-89.43,49.23,23.87,3.69
2020-12-07 15:00:00 UTC,0.27,0.86,1.21,13512.57,-89.62,47.57,27.95,0.86
2020-12-07 16:00:00 UTC,4.6,7.96,9.15,13583.16,-89.92,44.24,34.72,7.77
2020-12-07 17:00:00 UTC,1.76,2.94,3.49,13641.73,-90.43,53.23,29.13,2.94
2020-12-07 18:00:00 UTC,0.41,1.1,1.4,13702,-90,55.93,25.4,1.1
2020-12-07 19:00:00 UTC,0.19,0.57,0.8,13762,-90.6,56.23,25.43,0.57
2020-12-07 20:00:00 UTC,0.49,0.95,1.09,13822,-89.3,61.67,23.37,0.95
2020-12-07 21:00:00 UTC,0.26,0.76,0.98,13882,-89.63,64.03,22.23,0.76
2020-12-07 22:00:00 UTC,0.06,0.36,0.54,13942,-89.73,70.3,19.6,0.36
2020-12-07 23:00:00 UTC,0.3,0.77,1.01,14002,-89.13,64.67,22.7,0.77
2020-12-07 00:00:00 UTC,8.33,12.3,13.65,12625.23,-91.04,46.69,39.27,12.3
2020-12-07 01:00:00 UTC,8.28,13.6,15.48,12682,-89.83,46.13,37.47,13.52
2020-12-07 02:00:00 UTC,26.54,37.38,40.59,12739.74,-90.44,42.56,41.67,31.64
2020-12-07 03:00:00 UTC,48.88,69.32,75.13,12796.36,-90.45,39.18,47.18,50.16
2020-12-07 04:00:00 UTC,26.45,38,41.84,12863.64,-92,38.36,48.14,33.48
2020-12-07 05:00:00 UTC,20.58,31.21,34.79,12927.18,-90.88,38.24,47.29,29.86
2020-12-07 06:00:00 UTC,18,28.09,31.23,12981,-90.6,39.17,44.77,24.97
2020-12-07 07:00:00 UTC,5.51,8.86,29.34,13041,-89.4,43.9,36.33,9.24
2020-12-07 08:00:00 UTC,0.87,1.69,1.99,13101,-89.77,49.33,28.23,1.69
2020-12-07 09:00:00 UTC,0.53,1.18,1.49,13161,-89.63,52.1,22.77,1.18
2020-12-07 10:00:00 UTC,0.37,0.97,1.23,13221,-89.37,52.07,22.3,0.97
2020-12-07 11:00:00 UTC,0.24,0.83,1.08,13281,-88.87,52.03,20.8,0.83
2020-12-07 12:00:00 UTC,0.93,2,2.49,13341,-88.67,51.6,20.47,2
2020-12-07 13:00:00 UTC,1.7,3.76,4.58,13401,-89.93,47.5,25.37,3.76
2020-12-07 14:00:00 UTC,2.26,3.69,4.28,13461,-89.43,49.23,23.87,3.69
2020-12-07 15:00:00 UTC,0.27,0.86,1.21,13512.57,-89.62,47.57,27.95,0.86
2020-12-07 16:00:00 UTC,4.6,7.96,9.15,13583.16,-89.92,44.24,34.72,7.77
2020-12-07 17:00:00 UTC,1.76,2.94,3.49,13641.73,-90.43,53.23,29.13,2.94
2020-12-07 18:00:00 UTC,0.41,1.1,1.4,13702,-90,55.93,25.4,1.1
2020-12-07 19:00:00 UTC,0.19,0.57,0.8,13762,-90.6,56.23,25.43,0.57
2020-12-07 20:00:00 UTC,0.49,0.95,1.09,13822,-89.3,61.67,23.37,0.95
2020-12-07 21:00:00 UTC,0.26,0.76,0.98,13882,-89.63,64.03,22.23,0.76
2020-12-07 22:00:00 UTC,0.06,0.36,0.54,13942,-89.73,70.3,19.6,0.36
2020-12-07 23:00:00 UTC,0.3,0.77,1.01,14002,-89.13,64.67,22.7,0.77
2020-12-08 00:00:00 UTC,0.15,0.5,0.68,14062,-86.93,62.63,15.63,0.5
2020-12-08 01:00:00 UTC,0.41,0.68,0.81,14122,-87.63,62.2,13.57,0.68
2020-12-08 02:00:00 UTC,2.59,3.79,4.08,14181.67,-87.96,57.79,17.88,3.79
2020-12-08 03:00:00 UTC,9.32,15.44,17.24,14242.29,-89.71,52.82,21.43,14.45
2020-12-08 04:00:00 UTC,3.86,6.27,7.05,14302,-89.27,51.33,21.47,6.25
2020-12-08 05:00:00 UTC,9.36,16.87,19.76,14361.07,-89.32,48.93,23.18,15.16
2020-12-08 06:00:00 UTC,0.59,1.32,1.72,14420.81,-88.69,50.58,18.54,1.32
2020-12-08 07:00:00 UTC,0.02,0.12,0.18,14482,-88.07,50.4,18.13,0.12
2020-12-08 08:00:00 UTC,1.45,2.74,3.18,14542,-88.3,45.4,24.6,2.67
2020-12-08 09:00:00 UTC,0.85,1.9,2.48,14602,-87.7,42.23,28.47,1.9
2020-12-08 10:00:00 UTC,0.06,0.22,0.38,14662,-87.67,40.27,31.23,0.22
2020-12-08 11:00:00 UTC,0.01,0.08,0.17,14722,-87.3,39.3,31.97,0.08
2020-12-08 12:00:00 UTC,0.83,1.82,2.15,14782,-87.5,37.07,37.1,1.82
2020-12-08 13:00:00 UTC,0.26,0.8,1.06,14842,-87.47,35.4,40.03,0.8
2020-12-08 14:00:00 UTC,0.18,0.39,0.54,14902,-86.53,36,39,0.39
2020-12-08 15:00:00 UTC,0.62,1.24,1.45,14962,-88.47,35.13,41,1.24
2020-12-08 16:00:00 UTC,1.02,1.85,2.17,15022,-89.97,36.6,39.5,1.85
2020-12-08 17:00:00 UTC,0.53,1.36,1.8,15082,-89.87,47.5,29.3,1.36
2020-12-08 18:00:00 UTC,0.21,0.58,0.8,15141.83,-90.03,50.55,26.72,0.58
2020-12-08 19:00:00 UTC,0.04,0.19,0.31,15202,-90.4,50.5,27.47,0.19
2020-12-08 20:00:00 UTC,0.31,0.65,0.9,15262,-89.6,58.87,21.03,0.65
2020-12-08 21:00:00 UTC,0.03,0.36,0.66,15319.95,-88.91,61.27,20.45,0.36
2020-12-08 22:00:00 UTC,0.04,0.21,0.45,15380,-89.9,63.5,19.63,0.21
2020-12-08 23:00:00 UTC,0.43,1.18,1.63,15440,-89,59.17,23.77,1.18
2020-12-08 00:00:00 UTC,0.15,0.5,0.68,14062,-86.93,62.63,15.63,0.5
2020-12-08 01:00:00 UTC,0.41,0.68,0.81,14122,-87.63,62.2,13.57,0.68
2020-12-08 02:00:00 UTC,2.59,3.79,4.08,14181.67,-87.96,57.79,17.88,3.79
2020-12-08 03:00:00 UTC,9.32,15.44,17.24,14242.29,-89.71,52.82,21.43,14.45
2020-12-08 04:00:00 UTC,3.86,6.27,7.05,14302,-89.27,51.33,21.47,6.25
2020-12-08 05:00:00 UTC,9.36,16.87,19.76,14361.07,-89.32,48.93,23.18,15.16
2020-12-08 06:00:00 UTC,0.59,1.32,1.72,14420.81,-88.69,50.58,18.54,1.32
2020-12-08 07:00:00 UTC,0.02,0.12,0.18,14482,-88.07,50.4,18.13,0.12
2020-12-08 08:00:00 UTC,1.45,2.74,3.18,14542,-88.3,45.4,24.6,2.67
2020-12-08 09:00:00 UTC,0.85,1.9,2.48,14602,-87.7,42.23,28.47,1.9
2020-12-08 10:00:00 UTC,0.06,0.22,0.38,14662,-87.67,40.27,31.23,0.22
2020-12-08 11:00:00 UTC,0.01,0.08,0.17,14722,-87.3,39.3,31.97,0.08
2020-12-08 12:00:00 UTC,0.83,1.82,2.15,14782,-87.5,37.07,37.1,1.82
2020-12-08 13:00:00 UTC,0.26,0.8,1.06,14842,-87.47,35.4,40.03,0.8
2020-12-08 14:00:00 UTC,0.18,0.39,0.54,14902,-86.53,36,39,0.39
2020-12-08 15:00:00 UTC,0.62,1.24,1.45,14962,-88.47,35.13,41,1.24
2020-12-08 16:00:00 UTC,1.02,1.85,2.17,15022,-89.97,36.6,39.5,1.85
2020-12-08 17:00:00 UTC,0.53,1.36,1.8,15082,-89.87,47.5,29.3,1.36
2020-12-08 18:00:00 UTC,0.21,0.58,0.8,15141.83,-90.03,50.55,26.72,0.58
2020-12-08 19:00:00 UTC,0.04,0.19,0.31,15202,-90.4,50.5,27.47,0.19
2020-12-08 20:00:00 UTC,0.31,0.65,0.9,15262,-89.6,58.87,21.03,0.65
2020-12-08 21:00:00 UTC,0.03,0.36,0.66,15319.95,-88.91,61.27,20.45,0.36
2020-12-08 22:00:00 UTC,0.04,0.21,0.45,15380,-89.9,63.5,19.63,0.21
2020-12-08 23:00:00 UTC,0.43,1.18,1.63,15440,-89,59.17,23.77,1.18
2020-12-09 00:00:00 UTC,0.38,1.27,1.86,15500,-91,51.83,33.13,1.27
2020-12-09 01:00:00 UTC,1.63,2.72,3.15,15556.96,-91.42,47.58,40.73,2.72
2020-12-09 02:00:00 UTC,7.09,10.08,10.78,15620.6,-92.2,45.13,45.07,10.08
2020-12-09 03:00:00 UTC,22.15,36.12,41.17,15685.08,-91.04,44.12,46.62,27.88
2020-12-09 04:00:00 UTC,19.16,30.55,34.3,15741.93,-91.76,43.03,45.97,27.03
2020-12-09 05:00:00 UTC,17.79,31.41,36.78,15796.88,-90.96,43.6,41.6,24.12
2020-12-09 06:00:00 UTC,3.68,6.03,6.8,15869.4,-89.8,40.3,45.75,6
2020-12-09 07:00:00 UTC,3.77,6.08,6.87,15922,-90.47,41.07,41.93,6.08
2020-12-09 08:00:00 UTC,0.81,1.53,1.77,15982,-88.83,40.73,42.27,1.53
2020-12-09 09:00:00 UTC,0.43,1.11,1.27,16042,-89.17,38.1,43.53,1.11
2020-12-09 10:00:00 UTC,0.34,0.97,1.16,16102,-89.47,36.5,45.7,0.97
2020-12-09 11:00:00 UTC,0.18,0.71,0.9,16162,-89.1,36.23,48.07,0.71
2020-12-09 12:00:00 UTC,0.03,0.27,0.43,16222,-88.73,37.9,46.67,0.27
2020-12-09 13:00:00 UTC,0.47,1.23,1.6,16282,-89.73,38.47,46.43,1.23
2020-12-09 14:00:00 UTC,3.77,7.18,8.58,16342,-88.3,38.1,46.33,7.11
2020-12-09 15:00:00 UTC,7.07,12.92,14.97,16398,-89.12,38.65,44.77,12.33
2020-12-09 16:00:00 UTC,0.6,1.57,2.07,16466.17,-89.58,41.58,44,1.57
2020-12-09 17:00:00 UTC,0.24,0.89,1.22,16522,-87.83,50.6,32.53,0.89
2020-12-09 18:00:00 UTC,0.46,1.13,1.38,16580.07,-87.59,51.48,29.41,1.13
2020-12-09 19:00:00 UTC,0.03,0.14,0.29,16641,-89.43,51.73,29.87,0.14
2020-12-09 20:00:00 UTC,0.05,0.27,0.44,16700.14,-89.55,58.1,24.86,0.27
2020-12-09 21:00:00 UTC,0.16,0.6,0.92,16761,-89.17,61.1,21.2,0.6
2020-12-09 22:00:00 UTC,0.46,1.45,1.97,16821,-89.53,62.5,20.7,1.45
2020-12-09 23:00:00 UTC,0.86,1.85,2.16,16881,-89.07,62.97,20.6,1.85
2020-12-09 00:00:00 UTC,0.38,1.27,1.86,15500,-91,51.83,33.13,1.27
2020-12-09 01:00:00 UTC,1.63,2.72,3.15,15556.96,-91.42,47.58,40.73,2.72
2020-12-09 02:00:00 UTC,7.09,10.08,10.78,15620.6,-92.2,45.13,45.07,10.08
2020-12-09 03:00:00 UTC,22.15,36.12,41.17,15685.08,-91.04,44.12,46.62,27.88
2020-12-09 04:00:00 UTC,19.16,30.55,34.3,15741.93,-91.76,43.03,45.97,27.03
2020-12-09 05:00:00 UTC,17.79,31.41,36.78,15796.88,-90.96,43.6,41.6,24.12
2020-12-09 06:00:00 UTC,3.68,6.03,6.8,15869.4,-89.8,40.3,45.75,6
2020-12-09 07:00:00 UTC,3.77,6.08,6.87,15922,-90.47,41.07,41.93,6.08
2020-12-09 08:00:00 UTC,0.81,1.53,1.77,15982,-88.83,40.73,42.27,1.53
2020-12-09 09:00:00 UTC,0.43,1.11,1.27,16042,-89.17,38.1,43.53,1.11
2020-12-09 10:00:00 UTC,0.34,0.97,1.16,16102,-89.47,36.5,45.7,0.97
2020-12-09 11:00:00 UTC,0.18,0.71,0.9,16162,-89.1,36.23,48.07,0.71
2020-12-09 12:00:00 UTC,0.03,0.27,0.43,16222,-88.73,37.9,46.67,0.27
